Age,Experience,Education,Family,Zip,Income,Mortgage,Credit,Loan,Securities,Deposit,Online,Card
56,32,2,1,94022,173,88,4.60,1,0,1,1,0
29,5,2,3,90095,30,0,1.00,0,0,0,0,0
25,1,1,2,95023,113,0,0.20,0,0,0,1,1
60,34,2,1,95014,15,0,0.80,0,0,0,1,0
55,30,1,2,92173,84,304,3.70,0,1,0,1,0
39,13,2,4,94117,88,0,1.40,0,0,0,1,1
37,13,1,3,94122,43,0,2.80,0,0,0,1,0
53,28,3,2,91380,43,0,2.10,0,0,1,1,1
34,10,1,2,94303,90,0,2.70,0,0,0,1,0
42,18,1,4,92115,34,104,0.30,0,1,0,1,0
60,36,1,4,94596,38,0,1.30,0,0,0,1,0
50,24,1,1,94720,173,0,1.00,0,0,0,1,1
41,17,1,2,92647,160,0,8.00,0,0,0,1,0
25,0,2,4,94545,44,0,0.60,0,0,0,1,1
50,24,3,2,94301,83,0,0.40,0,0,0,1,0
48,22,3,4,90623,94,0,2.60,0,0,0,1,0
32,8,3,1,95023,43,0,2.10,0,0,0,0,1
50,25,2,3,93108,42,0,1.70,0,0,0,1,0
59,33,1,2,92177,34,0,0.30,0,0,0,0,0
50,26,2,3,90640,39,0,1.90,0,0,0,1,0
44,19,2,1,92833,70,0,0.10,0,0,0,0,0
31,5,3,4,94022,39,185,1.80,0,0,0,0,1
40,10,3,3,94720,44,0,2.00,0,0,0,1,0
36,12,2,3,94305,69,0,3.10,1,0,0,1,0
51,25,3,3,94608,44,0,0.90,0,0,0,0,0
64,40,3,3,91380,32,0,0.10,0,0,0,1,0
47,22,3,2,95521,15,0,0.70,0,0,0,0,0
52,28,1,2,90503,118,112,6.80,0,0,0,1,0
51,26,2,1,95136,62,221,1.30,0,0,0,1,0
31,5,2,4,94143,82,0,2.20,0,0,0,0,0
39,14,1,3,95035,54,108,3.00,0,0,0,0,1
30,6,3,1,94607,48,0,2.10,0,0,0,0,0
27,1,3,3,91730,74,0,0.30,0,0,0,1,0
41,16,3,1,92780,113,211,1.00,0,0,0,0,1
53,27,2,3,90009,81,0,1.70,0,0,0,0,0
54,27,2,3,92834,43,169,1.00,0,0,0,0,0
28,4,2,1,92677,34,0,1.80,0,0,0,1,0
34,9,3,1,95616,48,105,2.50,0,0,0,1,0
61,37,2,4,90024,54,129,1.20,0,0,0,1,1
48,24,2,4,92518,75,0,1.40,0,0,0,1,0
36,11,1,1,91007,72,224,2.80,0,0,0,0,0
56,31,1,4,93023,39,0,0.90,0,0,0,0,0
24,-1,1,4,93014,75,0,0.20,0,0,0,1,0
64,38,1,2,94024,79,179,2.80,0,0,0,0,0
26,2,1,1,93106,205,271,6.33,0,0,0,0,1
33,8,1,2,90027,65,89,0.10,0,0,0,1,0
64,39,1,4,90089,122,378,0.20,1,0,0,1,0
39,15,2,1,95207,82,0,0.80,0,0,0,1,0
54,30,1,2,91706,21,0,0.20,0,0,0,0,1
32,6,3,4,90401,50,0,2.10,0,1,1,1,1
62,37,1,2,94305,39,113,2.80,0,0,1,1,1
27,2,1,1,92807,101,0,1.90,0,0,0,0,0
53,28,3,2,93117,41,0,0.60,0,1,0,0,0
51,25,1,1,94143,132,0,0.30,0,0,0,1,0
25,-1,2,3,92173,43,176,2.40,0,0,0,1,0
44,20,3,1,90717,131,0,4.90,1,0,0,1,0
31,5,2,1,94534,11,76,0.40,0,0,0,0,1
57,32,3,1,94720,21,117,0.30,0,0,0,0,0
25,-1,3,4,94010,109,314,2.30,0,0,0,1,0
30,6,1,2,95014,141,0,4.33,0,0,0,0,0
40,14,1,3,94709,81,0,0.10,0,0,0,1,0
63,38,1,3,94704,54,90,2.40,0,0,0,0,1
35,10,1,2,91614,164,0,7.80,0,0,0,1,0
43,19,1,4,94303,28,87,0.30,0,0,0,0,0
27,2,3,3,94025,68,203,2.60,0,1,0,0,0
44,14,3,3,94132,44,180,2.00,0,1,1,1,1
49,23,3,1,94117,61,0,1.40,0,0,0,1,1
61,36,2,3,94110,35,0,1.30,0,0,0,0,1
60,34,2,3,94301,54,0,0.30,0,0,0,1,1
59,34,1,1,93118,14,0,0.10,0,0,0,1,1
28,3,1,4,90024,52,230,2.20,0,0,0,1,0
52,28,1,2,91330,101,0,0.30,0,0,0,0,0
28,2,1,2,94720,149,0,7.20,0,0,0,1,0
34,8,1,4,92037,35,137,0.80,0,0,1,1,1
60,34,3,3,93105,21,129,0.30,0,0,0,1,0
39,15,1,2,95039,118,0,1.90,0,0,0,0,1
30,5,2,4,95064,38,0,2.00,0,1,0,0,0
49,25,1,4,95818,24,138,0.20,0,0,0,1,0
43,18,3,1,93943,59,0,3.70,0,0,0,1,0
63,33,3,4,94234,41,0,1.67,0,0,0,1,0
28,3,2,1,94035,85,0,0.80,0,0,0,1,1
51,27,1,4,94608,12,0,1.00,0,0,0,1,0
33,7,3,1,94904,32,152,0.60,0,0,0,0,0
55,29,1,3,90210,79,0,0.80,0,0,0,1,0
53,28,3,3,95060,175,0,3.60,1,0,1,1,1
34,8,1,3,95112,28,0,0.90,0,0,0,0,0
34,9,1,2,92101,41,161,0.10,0,0,0,1,1
40,14,1,3,95136,70,185,2.10,0,0,0,0,0
49,25,2,3,94928,161,485,6.50,1,1,1,0,0
35,9,2,4,94143,53,0,2.20,0,0,0,1,0
39,15,1,1,92333,128,0,3.40,0,0,0,0,0
55,28,2,3,95020,50,0,1.00,0,0,0,1,1
29,5,2,2,94709,80,0,2.00,0,0,0,1,1
54,30,2,1,91107,93,0,2.70,0,0,0,1,0
25,-1,3,3,92870,48,0,0.30,0,0,0,0,1
52,28,1,2,94043,149,0,6.80,0,0,0,1,0
46,19,2,3,92124,49,0,2.50,0,0,0,1,1
57,33,2,1,93524,88,0,2.70,0,0,0,1,0
52,22,3,4,90049,22,0,0.40,0,0,0,1,1
28,3,1,4,94521,55,0,2.20,0,0,0,1,1
44,18,3,1,95678,72,155,0.70,0,0,0,0,0
24,-1,2,2,95045,38,0,1.70,0,0,0,1,0
40,16,1,1,91604,114,300,3.40,0,0,0,1,0
34,4,3,4,92653,83,0,4.00,0,0,0,1,0
39,14,1,2,94305,101,0,0.40,0,0,0,1,1
50,24,1,1,93305,94,272,4.90,0,0,0,1,0
41,17,1,2,93117,40,0,2.50,0,0,1,1,1
31,7,1,1,92821,128,0,6.00,0,0,0,0,0
29,3,3,4,94612,39,0,2.10,0,0,0,1,0
30,5,1,1,92037,51,0,1.00,0,0,0,1,0
44,20,3,4,95051,79,0,2.00,0,1,1,1,1
33,7,2,4,90025,48,0,2.20,0,0,0,1,0
50,26,1,1,94143,85,144,0.00,0,0,0,0,0
42,18,1,1,92121,41,94,1.80,0,0,0,1,0
48,22,3,1,94022,152,0,3.50,1,0,0,1,0
24,-2,1,2,92835,125,0,7.20,0,1,0,0,1
56,31,3,2,92374,11,90,0.20,0,0,0,0,0
28,4,1,2,94720,103,0,2.50,0,0,0,1,1
56,30,1,2,94143,141,0,0.50,0,0,0,1,0
58,32,1,1,91320,38,0,1.40,0,0,0,1,1
29,5,1,2,95035,135,0,0.60,0,0,0,0,0
63,38,2,2,94720,28,89,0.50,0,0,0,1,0
28,3,1,4,90245,70,240,2.20,0,0,0,0,1
57,31,1,1,91330,41,0,0.20,0,0,0,1,1
34,8,2,3,91741,81,208,0.90,0,0,0,1,0
28,3,3,1,95014,170,0,0.10,1,0,0,0,0
27,2,2,4,91910,55,0,1.70,0,0,0,1,0
37,11,3,4,91770,24,0,1.50,0,0,0,0,0
52,28,2,3,94132,81,275,1.80,0,0,0,0,0
49,23,1,4,94701,32,83,1.80,0,0,0,0,0
65,40,1,1,90095,129,0,1.30,0,0,0,1,1
60,35,1,1,94904,108,0,0.90,0,1,0,0,0
37,12,1,1,90034,180,0,8.60,0,0,0,1,1
63,37,1,2,93943,139,0,6.90,0,0,0,0,0
40,14,3,2,94025,33,0,1.40,0,0,0,1,1
46,20,3,4,94024,74,0,2.60,0,0,0,1,0
63,37,3,2,91320,42,115,0.70,0,0,0,1,0
57,27,3,1,93106,73,0,3.00,0,0,0,0,0
33,8,2,4,91129,115,0,2.90,1,0,0,1,0
41,17,2,2,91125,114,0,1.80,0,0,0,1,0
41,17,1,2,93555,92,131,1.90,0,0,0,1,0
44,19,3,1,95616,34,78,0.30,0,0,0,1,0
33,6,2,2,92821,54,122,1.67,0,0,0,1,0
52,28,3,2,95605,64,211,1.00,0,0,0,1,0
30,6,3,1,94305,42,100,0.20,0,0,0,0,1
45,19,1,3,92677,70,0,2.10,0,0,0,1,0
49,24,2,1,90071,51,0,1.30,0,0,0,0,0
45,19,1,4,91711,71,218,2.90,0,0,1,1,1
32,7,1,3,96651,35,108,1.30,0,0,0,0,1
45,18,2,3,94960,40,0,1.00,0,0,0,1,0
57,32,3,4,94720,165,0,2.70,1,0,0,1,0
61,31,3,1,94583,18,0,1.50,0,0,0,1,1
57,31,1,3,90034,32,0,1.40,0,1,1,1,1
60,35,1,3,90509,35,169,0.20,0,0,0,1,0
40,16,1,2,92037,120,196,6.10,0,0,0,1,0
53,28,3,4,90245,31,0,0.10,0,0,0,1,0
42,16,1,3,92054,35,0,1.50,0,0,0,0,0
62,36,3,2,92646,32,0,0.20,0,0,0,1,1
43,18,3,1,94960,85,327,3.70,0,1,0,1,0
35,10,1,2,95060,139,0,7.80,0,0,0,0,0
50,24,1,1,94132,103,0,0.30,0,0,0,1,0
45,21,1,2,91902,152,0,1.40,0,0,0,1,0
52,27,2,2,92121,33,0,2.00,0,0,0,1,0
35,9,2,4,95120,84,322,2.20,0,0,0,0,0
58,33,1,4,90033,61,0,1.70,0,0,0,0,0
62,38,1,4,95064,64,123,2.20,0,1,1,1,1
50,25,2,1,95621,34,0,1.30,0,0,0,1,0
25,-1,3,4,92677,82,0,2.10,0,0,0,1,0
47,22,3,1,90037,122,163,5.10,1,1,0,0,0
28,4,1,3,92121,58,131,1.50,0,0,0,0,0
34,9,1,1,90005,92,0,2.80,0,0,0,1,0
49,23,2,2,92691,78,205,2.40,0,0,0,0,1
54,29,3,4,93940,129,0,4.20,1,0,0,0,0
50,25,3,2,91109,13,0,0.70,0,0,0,0,0
37,11,3,1,94539,81,145,2.80,0,0,0,0,0
38,8,3,1,95207,23,0,0.67,0,0,0,0,0
52,26,3,3,91711,35,0,0.90,0,0,0,0,0
63,39,2,4,93009,79,0,1.70,0,0,0,1,1
39,14,1,2,92126,165,0,3.30,0,0,0,1,0
63,38,1,2,94720,52,0,2.80,0,0,0,1,0
65,41,2,3,93561,185,0,2.00,1,0,0,0,0
46,20,2,3,90503,49,0,2.20,0,0,0,0,0
54,30,3,1,95126,64,227,1.80,0,0,0,0,1
54,24,3,4,92866,61,0,2.00,0,1,0,1,0
52,26,1,1,92120,112,0,2.40,0,1,1,1,1
63,39,3,3,93106,72,190,2.00,0,1,0,1,0
66,41,1,3,94010,18,0,0.50,0,0,0,0,0
56,29,2,4,94109,41,0,2.50,0,0,0,0,0
23,-1,1,4,92374,61,239,2.60,0,0,0,1,0
65,41,2,1,92612,105,282,3.00,1,1,1,1,0
51,27,1,1,96651,23,0,0.20,0,0,0,1,0
34,10,3,1,95670,22,85,0.50,0,0,0,0,0
49,23,1,3,95827,59,0,2.10,0,0,0,0,0
29,2,2,1,91711,33,160,2.00,0,0,0,0,0
47,23,3,1,94063,11,103,0.90,0,0,0,0,1
46,21,1,2,92780,204,0,2.80,0,0,0,1,0
52,27,3,4,92101,61,207,1.80,0,0,0,0,0
55,31,2,3,92093,103,364,1.80,0,0,0,0,0
61,36,1,3,94706,51,0,1.50,0,0,0,0,1
34,9,3,1,94720,164,0,6.00,1,0,0,1,0
58,34,2,1,90504,12,0,0.10,0,0,0,0,1
40,16,2,1,91311,82,0,3.60,0,0,0,0,0
43,17,1,1,90266,164,449,2.40,0,0,0,1,0
35,8,2,2,93107,48,0,1.67,0,0,0,1,0
24,-1,2,4,92612,38,0,0.60,0,0,0,1,0
48,22,2,2,92120,65,0,1.50,0,0,0,1,0
44,20,1,4,94304,71,207,1.90,0,0,0,1,0
54,30,1,1,94591,18,0,0.30,0,1,1,1,0
59,34,3,2,94115,52,75,1.60,0,0,0,1,0
45,18,2,3,90025,48,113,2.50,0,0,0,1,1
26,2,3,1,94720,30,111,1.00,0,0,0,0,0
40,15,3,2,92096,40,107,2.20,0,0,0,1,0
32,7,1,1,90740,112,81,3.80,0,0,0,1,0
29,4,1,1,92717,115,0,1.90,0,0,0,0,0
51,27,3,2,92251,63,82,1.00,0,0,0,1,0
42,17,3,1,92648,85,0,3.70,0,0,0,1,0
64,38,3,1,92028,59,220,2.50,0,0,0,0,0
44,20,3,1,95060,68,91,0.80,0,0,0,0,0
37,11,1,2,90089,84,0,1.80,0,0,0,1,1
44,19,3,3,93106,62,0,0.80,0,0,0,0,1
35,9,1,3,92709,109,0,4.00,1,0,0,0,0
41,17,1,2,94022,141,92,7.60,0,0,0,0,0
56,32,1,1,94065,129,0,7.40,0,0,0,0,0
62,36,2,3,94720,30,0,0.70,0,0,0,1,0
58,34,1,1,95819,148,0,4.70,0,0,0,1,0
47,20,2,3,95064,25,0,0.67,0,0,0,1,1
35,10,1,3,92182,21,115,1.30,0,0,0,0,0
29,4,1,4,95841,72,0,2.20,0,0,0,1,0
43,17,3,3,94085,59,87,0.90,0,0,0,1,1
62,37,2,3,91754,83,187,1.80,0,1,0,0,0
41,16,2,2,94123,10,0,0.30,0,0,0,1,0
34,9,2,3,92009,84,0,0.60,0,0,0,1,0
50,23,2,3,92068,98,0,2.00,0,0,0,0,0
47,23,1,1,92130,32,0,1.00,0,1,1,1,1
29,5,2,4,96064,31,161,0.40,0,0,0,1,1
59,34,1,3,93940,94,0,0.50,0,0,0,0,1
56,31,3,2,90024,21,137,0.20,0,0,1,1,1
61,35,1,3,92521,110,0,4.40,0,1,0,1,0
58,32,3,1,94025,38,0,2.20,0,0,0,0,0
49,24,3,1,92717,39,0,1.40,0,0,0,1,0
45,21,2,3,91103,132,0,1.20,1,0,1,1,1
50,24,1,4,94301,61,0,2.60,0,0,0,1,0
64,38,1,1,94086,92,0,2.00,0,0,0,1,0
39,15,1,2,92037,119,0,6.10,0,0,0,0,0
58,33,1,4,91030,53,0,2.10,0,0,0,1,0
62,37,2,3,92037,18,0,1.30,0,0,0,1,0
45,20,2,2,94720,114,0,4.40,1,0,0,0,0
58,28,3,1,93106,90,0,3.00,0,0,0,0,1
43,18,1,1,95616,140,205,7.00,0,0,0,1,0
28,3,1,2,90066,90,0,3.30,0,0,0,1,1
26,1,1,1,90064,85,0,1.90,0,0,0,1,0
49,24,1,1,92009,80,0,1.20,0,0,0,1,0
66,42,1,2,92182,53,0,1.10,0,0,0,1,1
33,7,2,4,95403,49,0,2.20,0,0,0,1,0
61,35,3,3,91016,152,0,3.30,1,0,0,1,0
64,37,2,2,94709,138,0,2.80,1,0,0,1,0
36,10,2,4,94596,80,0,2.20,0,0,0,1,0
49,23,2,2,91902,82,0,2.40,0,0,0,0,0
52,27,1,1,90266,195,0,8.10,0,0,0,0,0
61,37,3,1,94590,22,0,1.20,0,0,0,1,0
32,6,1,1,92626,81,0,2.50,0,0,0,1,0
61,37,1,4,94539,40,0,2.20,0,1,1,1,1
45,20,1,2,94720,154,0,2.80,0,1,0,1,0
30,4,2,3,93955,49,0,1.10,0,0,0,0,1
62,37,2,4,95051,85,0,3.40,0,0,0,1,0
57,32,2,3,94112,21,0,0.10,0,1,1,1,0
41,17,1,1,91330,14,0,1.00,0,0,0,0,0
58,34,2,4,92008,60,0,1.60,0,0,0,0,1
29,5,1,2,93106,138,0,4.33,0,0,0,1,0
53,28,3,1,90210,98,355,1.30,0,0,0,1,0
64,39,2,4,90071,22,0,0.60,0,0,0,0,0
49,23,2,1,94720,49,0,1.20,0,0,0,1,1
38,14,1,2,95020,102,0,1.90,0,0,1,1,1
56,30,2,4,91103,45,0,0.70,0,0,0,0,1
56,31,3,4,95348,82,0,1.30,0,0,0,1,0
52,28,2,3,91745,81,0,1.80,0,1,0,0,0
64,39,2,1,90266,35,0,1.50,0,1,0,0,0
53,28,2,2,91950,59,0,1.90,0,0,0,1,0
29,3,2,3,92122,52,0,1.10,0,0,0,1,0
48,24,1,3,92152,84,166,0.70,0,0,0,1,0
32,6,2,1,90504,85,100,2.70,0,0,0,1,0
54,28,1,1,94122,65,0,0.20,0,0,0,0,1
37,13,2,2,95051,89,314,1.70,0,0,0,0,1
47,21,1,4,95822,109,0,1.80,1,0,0,0,0
37,12,1,1,94538,81,0,2.80,0,0,0,0,0
64,39,3,1,92024,38,108,1.10,0,0,0,0,0
43,19,1,2,90024,72,0,1.70,0,0,0,1,0
33,6,2,4,90250,78,119,2.00,0,1,0,1,0
26,2,2,2,94551,172,0,6.90,1,0,0,1,0
42,18,1,3,91614,71,106,2.33,0,1,0,1,0
54,28,3,1,92093,165,0,4.10,1,0,1,1,1
41,16,1,2,92612,120,0,3.90,0,0,0,1,1
55,29,1,1,92154,39,0,0.20,0,0,0,0,1
65,39,2,3,92835,23,0,0.70,0,0,0,0,1
50,26,3,2,92121,135,91,4.60,1,0,0,1,0
55,31,1,2,95060,12,76,0.20,0,0,0,1,1
62,36,2,2,94801,92,0,0.70,0,0,0,1,0
53,28,3,2,94304,192,0,6.40,1,0,0,0,0
32,7,1,4,92634,42,0,0.80,0,0,0,1,1
56,32,3,3,94588,158,0,3.70,1,0,0,1,0
54,30,3,3,92056,194,587,6.00,1,1,1,1,1
44,20,1,2,94606,160,0,7.60,0,1,0,0,0
48,22,1,2,94115,98,0,6.30,0,0,0,0,0
46,22,1,2,94122,164,0,7.60,0,0,1,1,1
45,21,1,2,94305,42,0,2.50,0,1,0,1,0
45,15,3,3,91380,202,0,10.00,1,0,0,0,0
58,34,1,4,92521,10,0,0.70,0,0,0,0,0
29,3,2,4,92126,31,0,0.30,0,0,0,1,0
55,30,1,4,92028,58,0,0.90,0,0,0,1,1
55,29,2,4,94501,65,0,2.80,0,0,0,1,0
41,16,3,1,93117,98,0,4.00,0,0,0,0,1
24,-2,1,2,94720,150,0,2.00,0,0,0,1,0
54,29,3,2,91301,44,0,2.30,0,0,0,1,0
57,32,3,2,92806,15,0,0.20,0,0,0,0,1
30,6,1,2,93657,82,0,2.50,0,0,0,0,0
42,17,3,3,94998,61,0,0.50,0,0,0,1,0
29,2,2,1,93063,38,0,2.00,0,0,0,0,0
29,3,3,4,95051,39,0,2.10,0,0,0,1,0
31,7,1,1,91040,173,0,6.00,0,0,0,1,0
47,23,1,4,92612,8,0,0.20,0,0,0,1,0
36,12,1,3,92521,51,214,2.00,0,0,0,1,0
52,27,3,4,92661,62,82,1.80,0,0,0,0,0
54,28,2,4,94061,34,0,0.70,0,0,0,1,0
55,29,2,3,95758,132,307,5.90,1,0,0,0,0
53,27,3,4,94542,44,0,1.50,0,0,0,0,0
52,27,1,1,92096,162,0,8.10,0,0,0,1,0
64,39,1,3,92068,64,0,2.20,0,0,0,1,0
54,29,3,1,94304,111,0,0.10,0,0,0,0,1
32,6,3,2,92182,41,0,2.00,0,0,0,0,0
63,33,3,4,94720,52,0,1.67,0,0,0,0,0
36,10,2,4,90089,65,0,2.20,0,0,0,0,0
50,25,2,1,94720,130,0,1.10,1,0,0,1,0
33,8,1,2,93943,45,0,0.10,0,0,0,0,1
62,38,2,1,94596,35,118,1.90,0,0,0,0,0
49,23,2,3,94035,65,263,0.70,0,0,0,1,1
41,15,1,2,90291,38,91,0.70,0,0,0,1,0
51,27,2,4,95039,42,0,1.10,0,0,0,1,1
56,30,3,4,90024,45,0,1.50,0,0,0,0,0
51,25,1,1,90740,145,0,0.30,0,0,0,1,0
39,13,3,4,92093,33,0,1.50,0,0,0,0,0
61,35,3,3,96091,60,0,1.40,0,0,0,0,0
35,9,1,1,90509,45,0,2.00,0,0,0,1,1
39,15,1,4,94801,72,0,2.40,0,1,0,1,0
37,11,2,3,95616,34,0,0.20,0,0,0,0,0
48,21,2,3,93555,23,0,0.67,0,0,0,1,0
63,37,3,2,94542,45,88,1.00,0,0,0,1,1
35,9,1,4,94542,28,75,1.00,0,0,0,1,0
55,30,2,4,90254,81,0,3.80,0,0,0,1,0
29,5,2,3,92407,72,81,0.70,0,0,0,0,0
61,31,3,4,94066,49,0,1.67,0,0,0,1,0
36,10,2,4,90630,31,0,1.20,0,0,0,0,0
61,35,3,3,94939,63,0,2.20,0,0,0,0,0
36,12,1,4,95138,150,0,5.40,1,1,1,1,0
58,33,1,2,92691,142,193,3.90,0,0,0,1,1
42,17,1,3,92123,74,0,3.00,0,0,0,0,1
30,4,2,1,92096,24,81,0.40,0,0,0,1,0
45,20,3,4,92507,29,0,1.90,0,0,0,0,0
39,15,1,4,92646,79,0,2.40,0,0,0,0,0
27,3,1,2,92373,94,310,0.20,0,0,0,0,1
57,33,1,1,94542,121,0,4.30,0,1,0,0,0
34,10,1,3,92101,54,0,2.00,0,0,0,0,0
64,39,1,3,94720,73,0,2.40,0,0,0,1,0
47,23,3,1,95762,71,127,0.80,0,0,0,1,0
44,17,2,3,94706,29,0,1.00,0,0,0,1,1
51,27,1,1,92154,93,0,2.70,0,0,0,1,0
40,14,3,1,94539,73,252,1.50,0,0,0,1,0
57,32,2,4,94720,19,0,0.90,0,0,0,1,0
33,8,1,2,94305,58,0,0.10,0,1,1,1,1
46,20,1,1,95054,39,0,0.20,0,0,0,0,0
41,16,2,2,94521,23,0,1.40,0,1,0,1,0
33,7,3,1,92064,29,127,0.60,0,0,0,0,1
27,2,1,1,95138,155,0,0.80,0,0,0,0,0
52,28,2,1,95814,90,0,2.60,0,1,0,1,0
59,33,1,2,92152,113,77,2.00,0,0,0,1,0
62,38,3,1,94025,42,0,1.80,0,0,0,0,0
49,25,1,4,95616,30,0,0.20,0,0,1,1,1
45,19,2,3,94720,19,0,0.50,0,0,0,1,0
63,37,2,3,92182,124,170,5.00,1,0,0,0,0
57,31,2,2,95841,30,145,0.70,0,0,0,0,0
60,30,3,1,92354,28,124,1.50,0,1,0,1,0
50,23,2,2,94025,15,101,1.00,0,0,0,0,0
54,30,3,1,90095,70,265,1.60,0,0,0,0,0
28,2,2,1,94080,10,0,0.10,0,0,0,1,0
60,34,3,3,92037,22,139,0.30,0,0,0,1,1
44,20,1,4,94611,70,0,1.90,0,0,0,1,0
61,35,1,1,94708,61,0,1.60,0,0,0,0,0
40,15,1,2,94596,161,0,3.30,0,1,0,0,1
54,30,1,2,93014,29,0,0.80,0,0,0,0,1
43,19,1,3,92106,35,0,0.50,0,0,0,1,0
54,28,2,4,96091,48,0,2.80,0,0,0,1,0
32,7,1,4,90095,44,0,0.80,0,0,0,1,0
24,0,1,3,90740,88,134,0.80,0,0,0,0,0
30,4,3,4,92056,40,0,2.10,0,0,0,1,1
61,36,2,4,95616,21,123,0.40,0,0,0,0,0
40,14,1,2,94025,58,0,2.80,0,0,0,1,0
35,11,2,4,95123,59,0,0.10,0,0,0,0,0
33,3,3,4,95616,74,0,4.00,0,0,0,0,0
63,37,2,4,91768,84,0,1.90,0,0,0,1,0
57,31,1,1,91604,58,177,0.20,0,0,0,1,0
44,19,1,2,92116,154,0,8.80,0,0,0,1,0
51,25,1,1,94117,185,0,1.70,0,0,0,0,0
51,26,1,1,92703,78,305,1.20,0,0,0,1,0
38,13,2,2,91709,55,0,1.10,0,0,0,1,0
31,5,2,4,94304,30,0,0.30,0,0,0,1,0
54,29,2,3,93907,74,0,2.00,0,0,0,0,0
41,16,1,2,94720,118,0,3.30,0,0,0,1,0
57,33,3,2,94114,182,372,3.30,1,0,0,0,0
24,-2,3,2,91103,82,0,1.60,0,0,0,1,1
55,29,3,4,92780,29,79,1.50,0,0,0,1,0
32,6,1,4,94102,120,301,5.40,1,0,1,1,1
38,12,2,2,95616,53,0,2.40,0,0,0,1,0
58,32,1,3,93943,43,0,1.40,0,0,0,0,1
29,4,1,4,95064,59,232,2.20,0,0,0,1,1
43,17,3,4,94608,84,289,2.60,0,1,1,1,1
50,24,1,3,95133,161,212,3.40,1,0,0,1,0
62,37,2,4,92691,21,137,0.40,0,0,0,1,1
57,32,1,4,94111,63,0,0.70,0,0,0,1,0
30,3,2,3,91302,172,0,3.40,1,0,0,0,1
30,4,1,4,94709,51,172,0.20,0,0,0,0,1
57,33,1,4,95616,24,0,0.70,0,0,0,1,0
57,33,1,2,95054,95,0,1.60,0,0,0,0,0
43,18,1,1,90048,59,250,2.40,0,0,0,1,0
28,2,2,4,90503,51,0,1.80,0,1,0,0,0
46,22,1,1,94720,28,84,1.00,0,0,0,1,1
29,3,1,2,94720,154,130,2.00,0,0,0,0,0
64,40,3,2,91711,15,115,0.30,0,0,0,1,1
66,36,3,4,93023,55,0,1.67,0,0,0,0,1
23,-1,1,1,91709,149,305,6.33,0,0,0,0,1
60,36,3,1,92120,79,0,1.80,0,0,0,0,1
47,21,3,4,94538,68,0,2.60,0,0,0,0,0
35,10,2,1,94105,78,0,2.60,0,0,0,1,0
57,32,2,2,92507,34,0,2.00,0,1,0,0,0
65,41,1,3,91711,195,0,0.40,1,1,1,0,1
53,28,1,1,94550,184,303,8.10,0,0,0,1,0
44,20,1,2,92192,85,0,3.20,0,0,0,1,0
45,20,1,2,90405,200,0,8.80,0,0,0,1,1
41,16,3,3,92325,64,0,0.50,0,0,0,0,0
51,27,2,1,91116,88,0,2.60,0,1,0,0,1
27,1,2,3,94501,42,0,2.40,0,0,0,0,0
31,5,1,3,92096,91,126,1.60,0,0,0,1,1
32,6,1,1,92868,38,0,0.30,0,1,1,1,0
55,30,2,1,95123,28,0,1.50,0,0,0,0,0
55,30,3,4,91330,32,0,0.10,0,1,0,0,0
42,18,3,1,94720,31,0,0.30,0,0,0,0,1
33,9,2,4,93940,22,103,0.40,0,0,0,1,0
65,40,2,3,95014,95,138,3.70,1,0,0,0,1
35,10,1,4,90638,74,0,1.30,0,0,0,1,0
55,30,2,1,92121,22,91,1.50,0,0,0,0,1
28,4,2,3,92103,43,0,0.10,0,0,0,1,0
27,3,3,1,91302,43,0,1.00,0,0,0,1,0
51,27,2,3,94720,112,0,1.80,0,1,1,1,1
50,23,2,2,92064,9,0,1.00,0,0,0,1,0
58,33,3,2,91320,81,0,0.00,0,0,0,1,0
46,20,1,1,95929,131,256,5.70,0,0,0,0,1
62,32,3,1,92109,19,0,1.50,0,1,0,0,0
38,13,2,3,92093,62,0,0.70,0,1,0,1,0
62,37,2,4,95818,19,124,0.40,0,1,0,0,0
56,32,1,2,93943,8,0,0.30,0,0,0,1,1
61,36,3,1,94303,193,203,4.70,1,0,0,1,0
38,13,1,4,92093,129,140,4.40,1,0,0,0,0
55,29,2,4,91320,30,0,0.70,0,0,0,0,1
30,4,2,4,94701,80,0,1.80,0,0,0,0,0
41,15,3,4,90503,22,0,1.50,0,0,0,0,1
57,32,2,1,91745,33,0,1.50,0,0,0,1,0
36,11,3,4,91355,64,0,2.10,0,0,0,0,0
55,29,3,3,94305,60,84,2.20,0,0,0,1,0
30,4,3,1,92037,81,259,2.90,0,0,0,1,1
40,16,2,3,94720,45,204,0.60,0,0,0,1,0
32,6,2,4,95054,112,0,1.80,0,0,0,1,0
59,34,3,2,94105,83,0,3.40,1,0,0,1,0
44,20,1,2,93943,180,524,7.60,0,0,0,0,1
51,26,2,4,92130,28,0,0.20,0,1,0,1,0
37,12,3,2,91107,169,249,5.20,1,0,0,1,0
59,35,1,4,90840,14,0,0.70,0,0,0,1,0
37,11,1,1,90250,43,0,2.00,0,0,0,1,0
56,32,1,2,94309,88,0,0.30,0,0,0,1,0
55,29,3,4,90747,78,0,2.60,0,0,0,0,1
49,24,2,1,94143,68,163,0.20,0,0,0,0,0
46,22,1,2,93611,144,0,3.30,0,0,0,1,1
35,9,1,4,94114,30,163,1.00,0,0,0,1,0
